plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png
emi20231009t165739p11001-C,34.30034045445805,-118.79774334265298,2023-10-09T16:57:39+00,Solid Waste (6A),CH4,mfa,"[-118.81391746517315, 34.26914301943534, -118.73016387441774, 34.33784160895705]",emi,production,2024-12-17 20:00:35.443506+00:00,2025-03-25 22:50:19.043037+00:00,v1,0.13.1,,,,1007.9154147826466,387.3290452854151,1.7457682291666667,0.5469879518151026,224.5192011539662,47.388676395289274,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/10/09/emi20231009t165739p11001-C/emi20231009t165739p11001-C_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/10/09/emi20231009t165739p11001-C/emi20231009t165739p11001-C_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2023/10/09/emi20231009t165739p11001-C/emi20231009t165739p11001-C_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/10/09/emi20231009t165739p11001-C/emi20231009t165739p11001-C_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/10/09/emi20231009t165739p11001-C/emi20231009t165739p11001-C_l3a-vis-ch4-mfa-v002_rgb.png
emi20231008t174724p12009-A,40.23535857306845,-116.7008321503744,2023-10-08T17:47:24+00,Other,CO2,mfal,"[-116.73965575995769, 40.21099409747032, -116.67093826443329, 40.26391545960456]",emi,production,2024-11-15 16:31:37.280996+00:00,2025-03-25 22:50:35.719600+00:00,v1,0.13.1,,,,222179.80039153682,54095.60697117975,1.2496744791666667,0.060883709677204786,259.4623358509439,9.970407838832449,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/10/08/emi20231008t174724p12009-A/emi20231008t174724p12009-A_l3a-vis-co2-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/10/08/emi20231008t174724p12009-A/emi20231008t174724p12009-A_l3a-vis-co2-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v1/2023/10/08/emi20231008t174724p12009-A/emi20231008t174724p12009-A_l3a-ime-co2-mfal-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/10/08/emi20231008t174724p12009-A/emi20231008t174724p12009-A_l3a-vis-co2-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/10/08/emi20231008t174724p12009-A/emi20231008t174724p12009-A_l3a-vis-co2-mfa-v002_rgb.png
emi20231004t192230p13004-A,37.877946206726975,-121.189755173881,2023-10-04T19:22:30+00,Solid Waste (6A),CH4,mfa,"[-121.25608321496831, 37.82220716290344, -121.11962796650907, 37.92991680408667]",emi,production,2024-02-08 01:46:42.737885+00:00,2025-03-25 22:49:04.830738+00:00,v1,,,,,2025.0441094984226,620.8915592646208,0.86474609375,0.26513671875,344.9182302653909,23.180748457721,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v1/2023/10/04/emi20231004t192230p13004-A/emi20231004t192230p13004-A_l3a-vis-ch4-mfa-v1_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v1/2023/10/04/emi20231004t192230p13004-A/emi20231004t192230p13004-A_l3a-vis-ch4-mfa-v1_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v1/2023/10/04/emi20231004t192230p13004-A/emi20231004t192230p13004-A_l3a-vis-ch4-mfa-v1_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v1/2023/10/04/emi20231004t192230p13004-A/emi20231004t192230p13004-A_l3a-vis-ch4-mfa-v1_rgb.png
emi20231002t192153p13003-A,32.40309978589532,-116.745682510497,2023-10-02T19:21:53+00,Solid Waste (6A),CH4,mfa,"[-116.81039044224008, 32.33558414667791, -116.67834035794051, 32.446595308165584]",emi,production,2024-02-08 00:19:18.767266+00:00,2025-03-25 22:48:15.159021+00:00,v1,,,,,2842.032045373421,998.7060400408608,3.404296875,1.1962890625,325.02114643007144,23.775495475171315,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v1/2023/10/02/emi20231002t192153p13003-A/emi20231002t192153p13003-A_l3a-vis-ch4-mfa-v1_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v1/2023/10/02/emi20231002t192153p13003-A/emi20231002t192153p13003-A_l3a-vis-ch4-mfa-v1_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v1/2023/10/02/emi20231002t192153p13003-A/emi20231002t192153p13003-A_l3a-vis-ch4-mfa-v1_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v1/2023/10/02/emi20231002t192153p13003-A/emi20231002t192153p13003-A_l3a-vis-ch4-mfa-v1_rgb.png
emi20230926t223356p15002-A,38.31091422059586,-121.82854525418567,2023-09-26T22:33:56+00,Solid Waste (6A),CH4,mfa,"[-121.88297505553385, 38.248953673145195, -121.74604563255998, 38.35640864190618]",emi,production,2024-02-15 20:14:53.099659+00:00,2025-03-25 22:47:51.737930+00:00,v1,,,,,2737.9113146817995,1513.943571788335,2.37890625,1.3154296875,286.01063709875956,54.372029761684466,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v1/2023/09/26/emi20230926t223356p15002-A/emi20230926t223356p15002-A_l3a-vis-ch4-mfa-v1_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v1/2023/09/26/emi20230926t223356p15002-A/emi20230926t223356p15002-A_l3a-vis-ch4-mfa-v1_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v1/2023/09/26/emi20230926t223356p15002-A/emi20230926t223356p15002-A_l3a-vis-ch4-mfa-v1_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v1/2023/09/26/emi20230926t223356p15002-A/emi20230926t223356p15002-A_l3a-vis-ch4-mfa-v1_rgb.png
emi20230924t223316p15002-A,32.85124206631863,-117.16612327346036,2023-09-24T22:33:16+00,Solid Waste (6A),CH4,mfa,"[-117.19673940638442, 32.82195195599554, -117.12997228227161, 32.878042584193615]",emi,production,2024-02-08 00:19:30.301123+00:00,2025-03-25 22:59:30.200500+00:00,v1,,,,,,,3.951171875,0.319091796875,305.0438710512543,5.5466417395253185,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/09/24/emi20230924t223316p15002-A/emi20230924t223316p15002-A_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/09/24/emi20230924t223316p15002-A/emi20230924t223316p15002-A_l3a-vis-ch4-mfa-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/09/24/emi20230924t223316p15002-A/emi20230924t223316p15002-A_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/09/24/emi20230924t223316p15002-A/emi20230924t223316p15002-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20230822t192531p13003-A,37.75388884671419,-121.64729667635368,2023-08-22T19:25:31+00,Solid Waste (6A),CH4,mfa,"[-121.70046885746099, 37.712490136054654, -121.62624415977237, 37.77118529795157]",emi,production,2023-11-24 21:40:28.154896+00:00,2025-03-25 22:50:18.555037+00:00,v1,,,,,1173.5899166200431,455.770207602233,1.169921875,0.454345703125,325.70405606404603,50.57302708411926,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192531p13003-A/emi20230822t192531p13003-A_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192531p13003-A/emi20230822t192531p13003-A_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mfa-v1/2023/08/22/emi20230822t192531p13003-A/emi20230822t192531p13003-A_l3a-ch4-mfa-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192531p13003-A/emi20230822t192531p13003-A_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192531p13003-A/emi20230822t192531p13003-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20230822t192531p13003-B,37.87885575838175,-121.18841120208984,2023-08-22T19:25:31+00,Solid Waste (6A),CH4,mfa,"[-121.22454389199467, 37.84317683992152, -121.15446217455333, 37.89897998826653]",emi,production,2024-08-22 17:11:43.686688+00:00,2025-03-25 23:04:39.520930+00:00,v1,0.4.0-dev.59,,,,2908.773685473895,511.7098420784276,2.9908854166666665,0.2802641745589911,344.1168251283056,5.439016041886089,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192531p13003-B/emi20230822t192531p13003-B_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192531p13003-B/emi20230822t192531p13003-B_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2023/08/22/emi20230822t192531p13003-B/emi20230822t192531p13003-B_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192531p13003-B/emi20230822t192531p13003-B_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192531p13003-B/emi20230822t192531p13003-B_l3a-vis-ch4-mfa-v002_rgb.png
emi20230822t192519p13002-A,37.99001568624956,-121.93602336571759,2023-08-22T19:25:19+00,Solid Waste (6A),CH4,mfa,"[-121.97184598379138, 37.96704132758751, -121.90251638757175, 38.021677991967564]",emi,production,2023-11-24 21:40:28.172477+00:00,2025-03-25 23:33:46.066159+00:00,v1,,,,,1050.3864950808538,125.89813938015476,2.421875,0.290283203125,310.57045714646756,27.291288083581755,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192519p13002-A/emi20230822t192519p13002-A_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192519p13002-A/emi20230822t192519p13002-A_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mfa-v1/2023/08/22/emi20230822t192519p13002-A/emi20230822t192519p13002-A_l3a-ch4-mfa-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192519p13002-A/emi20230822t192519p13002-A_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192519p13002-A/emi20230822t192519p13002-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20230822t192519p13002-B,38.312241170316724,-121.82795868512368,2023-08-22T19:25:19+00,Solid Waste (6A),CH4,mfa,"[-121.86375258902501, 38.28733931995833, -121.7935105728269, 38.34245226971268]",emi,production,2024-08-22 17:11:57.990215+00:00,2025-03-25 22:52:35.171046+00:00,v1,0.4.0-dev.59,,,,1106.1098740815812,601.7130405982421,0.8046875,0.42447511011849376,275.03639908802535,3.751511559482061,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192519p13002-B/emi20230822t192519p13002-B_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192519p13002-B/emi20230822t192519p13002-B_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2023/08/22/emi20230822t192519p13002-B/emi20230822t192519p13002-B_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192519p13002-B/emi20230822t192519p13002-B_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/22/emi20230822t192519p13002-B/emi20230822t192519p13002-B_l3a-vis-ch4-mfa-v002_rgb.png
emi20230818t210019p14002-A,38.16002300338002,-121.90513644201297,2023-08-18T21:00:19+00,Other,CH4,mfa,"[-121.9280340384033, 38.13720352553866, -121.85774148123181, 38.19247007876378]",emi,production,2023-11-24 21:40:28.209858+00:00,2025-03-25 22:59:47.331462+00:00,v1,,,,,5343.107548268424,379.44020785414205,7.08203125,0.5029296875,266.6663392559895,6.466055665028939,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/18/emi20230818t210019p14002-A/emi20230818t210019p14002-A_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/18/emi20230818t210019p14002-A/emi20230818t210019p14002-A_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mfa-v1/2023/08/18/emi20230818t210019p14002-A/emi20230818t210019p14002-A_l3a-ch4-mfa-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/18/emi20230818t210019p14002-A/emi20230818t210019p14002-A_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/18/emi20230818t210019p14002-A/emi20230818t210019p14002-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20230814t223453p15003-A,37.75174167722882,-121.65469439262014,2023-08-14T22:34:53+00,Solid Waste (6A),CH4,mfa,"[-121.67990367524838, 37.72092579908021, -121.60989424458467, 37.77628256538253]",emi,production,2023-11-24 21:40:28.265149+00:00,2025-03-25 22:36:02.867373+00:00,v1,,,,,515.5712533752593,308.29645626953044,1.3955078125,0.83447265625,72.72087382896402,77.05360883774996,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/14/emi20230814t223453p15003-A/emi20230814t223453p15003-A_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/14/emi20230814t223453p15003-A/emi20230814t223453p15003-A_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mfa-v1/2023/08/14/emi20230814t223453p15003-A/emi20230814t223453p15003-A_l3a-ch4-mfa-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/14/emi20230814t223453p15003-A/emi20230814t223453p15003-A_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/14/emi20230814t223453p15003-A/emi20230814t223453p15003-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20230809t165040p11007-A,32.85230685524505,-117.16740173573812,2023-08-09T16:50:40+00,Solid Waste (6A),CH4,mfa,"[-117.1959630811762, 32.826789738631184, -117.12980906317655, 32.88285407085354]",emi,production,2023-11-24 21:40:28.283949+00:00,2025-03-25 23:29:33.877115+00:00,v1,,,,,445.3562011006994,164.97022827591002,0.60009765625,0.2222900390625,320.6548045691683,29.611683825482338,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/09/emi20230809t165040p11007-A/emi20230809t165040p11007-A_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/09/emi20230809t165040p11007-A/emi20230809t165040p11007-A_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mfa-v1/2023/08/09/emi20230809t165040p11007-A/emi20230809t165040p11007-A_l3a-ch4-mfa-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/09/emi20230809t165040p11007-A/emi20230809t165040p11007-A_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/09/emi20230809t165040p11007-A/emi20230809t165040p11007-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20230809t165040p11007-B,32.4095814516958,-116.74414785960438,2023-08-09T16:50:40+00,Solid Waste (6A),CH4,mfa,"[-116.77367486716776, 32.380019450435874, -116.70784796595439, 32.43559413099511]",emi,production,2023-11-24 21:40:28.305610+00:00,2025-03-25 23:29:48.230189+00:00,v1,,,,,2802.412725764127,1221.75361816208,1.669921875,0.72802734375,272.37404147742404,73.21756459728358,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/09/emi20230809t165040p11007-B/emi20230809t165040p11007-B_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/09/emi20230809t165040p11007-B/emi20230809t165040p11007-B_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mfa-v1/2023/08/09/emi20230809t165040p11007-B/emi20230809t165040p11007-B_l3a-ch4-mfa-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/09/emi20230809t165040p11007-B/emi20230809t165040p11007-B_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/09/emi20230809t165040p11007-B/emi20230809t165040p11007-B_l3a-vis-ch4-mfa-v002_rgb.png
emi20230807t182744p12006-A,38.51875234373182,-121.186327323537,2023-08-07T18:27:44+00,Solid Waste (6A),CH4,mfa,"[-121.22096170641929, 38.491525311458815, -121.15175415068103, 38.54567371604251]",emi,production,2023-12-08 17:01:22.004567+00:00,2025-03-25 23:30:27.936319+00:00,v1,,,,,755.4063081702618,142.97834358209704,2.271484375,0.429931640625,188.7030903333656,15.460772622930742,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/07/emi20230807t182744p12006-A/emi20230807t182744p12006-A_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/07/emi20230807t182744p12006-A/emi20230807t182744p12006-A_l3a-vis-ch4-mfa-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/07/emi20230807t182744p12006-A/emi20230807t182744p12006-A_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/07/emi20230807t182744p12006-A/emi20230807t182744p12006-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20230807t182732p12005-A,38.215666200575725,-121.9815817836373,2023-08-07T18:27:32+00,Solid Waste (6A),CH4,mfa,"[-122.01054200576169, 38.194380280828526, -121.94133712243115, 38.24922189513921]",emi,production,2023-12-08 17:01:22.042186+00:00,2025-03-25 23:30:36.164825+00:00,v1,,,,,2234.888468885175,399.5664507413121,2.927734375,0.5234375,259.4360171138299,10.521025891565339,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/07/emi20230807t182732p12005-A/emi20230807t182732p12005-A_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/07/emi20230807t182732p12005-A/emi20230807t182732p12005-A_l3a-vis-ch4-mfa-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/07/emi20230807t182732p12005-A/emi20230807t182732p12005-A_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/07/emi20230807t182732p12005-A/emi20230807t182732p12005-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20230805t182726p12002-A,32.85217745914218,-117.16800687468289,2023-08-05T18:27:26+00,Solid Waste (6A),CH4,mfa,"[-117.19348716047661, 32.82567297447594, -117.12672775050882, 32.881262981458576]",emi,production,2023-08-25 05:32:48.179488+00:00,2025-03-25 22:50:00.619641+00:00,v1,,,,,1254.6268205176132,219.3783891367503,2.365234375,0.41357421875,299.6944580078125,8.701142311096191,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/05/emi20230805t182726p12002-A/emi20230805t182726p12002-A_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/05/emi20230805t182726p12002-A/emi20230805t182726p12002-A_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mfa-v1/2023/08/05/emi20230805t182726p12002-A/emi20230805t182726p12002-A_l3a-ch4-mfa-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/05/emi20230805t182726p12002-A/emi20230805t182726p12002-A_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/05/emi20230805t182726p12002-A/emi20230805t182726p12002-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20230731t205308p14003-A,36.32372584796387,-119.52119549061933,2023-07-31T20:53:08+00,Livestock (4B),CH4,mfa,"[-119.5539042955769, 36.29739089462622, -119.48434671907106, 36.35343103952033]",emi,production,2023-08-25 05:33:19.672583+00:00,2025-03-25 22:37:44.855009+00:00,v1,,,,,,,1.095703125,0.380859375,213.4375,117.7171401977539,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/07/31/emi20230731t205308p14003-A/emi20230731t205308p14003-A_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/07/31/emi20230731t205308p14003-A/emi20230731t205308p14003-A_l3a-vis-ch4-mfa-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/07/31/emi20230731t205308p14003-A/emi20230731t205308p14003-A_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/07/31/emi20230731t205308p14003-A/emi20230731t205308p14003-A_l3a-vis-ch4-mfa-v002_rgb.png
GAO20230628t192150p0000-A,35.51601217540028,-119.03856554686661,2023-06-28T19:21:50+00,Oil & Gas (1B2),CH4,mf,"[-119.04035621618327, 35.51418760549942, -119.03587501619022, 35.51783509261129]",GAO,production,2023-10-02 18:32:10.910436+00:00,2025-03-25 22:57:58.763529+00:00,v1,,,,,324.24413944235096,100.85708097817071,3.84765625,0.5887000846895996,322.00007142564334,1.9473608357575776,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/28/GAO20230628t192150p0000-A/GAO20230628t192150p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/28/GAO20230628t192150p0000-A/GAO20230628t192150p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/28/GAO20230628t192150p0000-A/GAO20230628t192150p0000-A_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/28/GAO20230628t192150p0000-A/GAO20230628t192150p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/28/GAO20230628t192150p0000-A/GAO20230628t192150p0000-A_l3a-vis-ch4-mf-v002_rgb.png
